Gene	Gene name	nTPM
ENSG00000184394	OR4N5	0.0
ENSG00000184402	SS18L1	1.2
ENSG00000184408	KCND2	0.0
ENSG00000184428	TOP1MT	35.3
ENSG00000184432	COPB2	74.8
ENSG00000184434	LRRC19	0.2
ENSG00000184436	THAP7	50.2
ENSG00000184445	KNTC1	2.4
ENSG00000184451	CCR10	72.6
ENSG00000184454	NCMAP	0.7
ENSG00000184459	BPIFC	1.5
ENSG00000184465	WDR27	1.6
ENSG00000184470	TXNRD2	10.5
ENSG00000184471	C1QTNF8	0.0
ENSG00000184478	OR56A3	0.0
ENSG00000184481	FOXO4	1.0
ENSG00000184486	POU3F2	0.0
ENSG00000184489	PTP4A3	55.4
ENSG00000184492	FOXD4L1	0.6
ENSG00000184497	TMEM255B	31.2
ENSG00000184500	PROS1	3.2
ENSG00000184502	GAST	0.0
ENSG00000184507	NUTM1	0.0
ENSG00000184508	HDDC3	44.2
ENSG00000184515	BEX5	16.5
ENSG00000184517	ZFP1	1.9
ENSG00000184524	CEND1	0.8
ENSG00000184530	C6orf58	0.0
ENSG00000184544	DHRS7C	0.0
ENSG00000184545	DUSP8	0.0
ENSG00000184557	SOCS3	9.6
ENSG00000184560	SPEM2	0.0
ENSG00000184564	SLITRK6	0.0
ENSG00000184571	PIWIL3	0.1
ENSG00000184574	LPAR5	84.1
ENSG00000184575	XPOT	13.4
ENSG00000184584	STING1	90.8
ENSG00000184588	PDE4B	89.5
ENSG00000184599	TAFA3	0.0
ENSG00000184601	C14orf180	0.0
ENSG00000184602	SNN	53.2
ENSG00000184611	KCNH7	0.5
ENSG00000184613	NELL2	111.4
ENSG00000184616	SPDYE12	0.5
ENSG00000184619	KRBA2	10.1
ENSG00000184634	MED12	3.0
ENSG00000184635	ZNF93	7.2
ENSG00000184640	SEPTIN9	55.5
ENSG00000184647	PRSS55	0.0
ENSG00000184650	ODF4	0.0
ENSG00000184659	FOXD4L4	0.0
ENSG00000184661	CDCA2	0.6
ENSG00000184672	RALYL	0.0
ENSG00000184675	AMER1	0.1
ENSG00000184677	ZBTB40	2.9
ENSG00000184678	H2BC21	58.7
ENSG00000184697	CLDN6	0.1
ENSG00000184698	OR51M1	0.0
ENSG00000184702	SEPTIN5	15.5
ENSG00000184708	EIF4ENIF1	8.2
ENSG00000184709	LRRC26	117.8
ENSG00000184716	SERINC4	0.0
ENSG00000184719	RNLS	3.6
ENSG00000184724	KRTAP6-1	0.0
ENSG00000184730	APOBR	17.0
ENSG00000184731	FAM110C	0.4
ENSG00000184735	DDX53	0.0
ENSG00000184743	ATL3	13.5
ENSG00000184752	NDUFA12	814.2
ENSG00000184785	SMIM10	3.4
ENSG00000184786	DYNLT2	0.1
ENSG00000184787	UBE2G2	24.5
ENSG00000184788	SATL1	0.0
ENSG00000184792	OSBP2	2.0
ENSG00000184811	TRARG1	0.0
ENSG00000184814	PRR23B	0.0
ENSG00000184828	ZBTB7C	0.8
ENSG00000184831	APOO	16.7
ENSG00000184838	PRR16	0.7
ENSG00000184840	TMED9	201.6
ENSG00000184845	DRD1	0.0
ENSG00000184857	TMEM186	13.7
ENSG00000184860	SDR42E1	2.3
ENSG00000184863	RBM33	37.3
ENSG00000184867	ARMCX2	4.0
ENSG00000184887	BTBD6	5.2
ENSG00000184895	SRY	0.0
ENSG00000184897	H1-10	17.8
ENSG00000184898	RBM43	3.0
ENSG00000184900	SUMO3	162.9
ENSG00000184903	IMMP2L	47.2
ENSG00000184905	TCEAL2	0.4
ENSG00000184908	CLCNKB	0.0
ENSG00000184911	DMRTC1B	0.5
ENSG00000184916	JAG2	0.0
ENSG00000184922	FMNL1	25.8
ENSG00000184923	NUTM2A	0.1
ENSG00000184924	PTRHD1	149.2
ENSG00000184925	LCN12	0.2
ENSG00000184933	OR6A2	0.0
ENSG00000184937	WT1	0.0
ENSG00000184939	ZFP90	7.8
ENSG00000184945	AQP12A	0.0
ENSG00000184949	FAM227A	0.3
ENSG00000184954	OR6C70	0.0
ENSG00000184956	MUC6	0.0
ENSG00000184967	NOC4L	13.1
ENSG00000184979	USP18	13.3
ENSG00000184983	NDUFA6	213.5
ENSG00000184984	CHRM5	0.4
ENSG00000184985	SORCS2	0.0
ENSG00000184986	TMEM121	2.1
ENSG00000184988	TMEM106A	26.7
ENSG00000184990	SIVA1	503.5
ENSG00000184992	BRI3BP	13.1
ENSG00000184995	IFNE	0.0
ENSG00000184999	SLC22A10	0.6
ENSG00000185000	DGAT1	0.7
ENSG00000185002	RFX6	0.0
ENSG00000185008	ROBO2	0.0
ENSG00000185009	AP3M1	38.2
ENSG00000185010	F8	10.4
ENSG00000185013	NT5C1B	1.2
ENSG00000185015	CA13	0.6
ENSG00000185019	UBOX5	9.4
ENSG00000185022	MAFF	23.9
ENSG00000185024	BRF1	4.0
ENSG00000185028	LRRC14B	1.6
ENSG00000185033	SEMA4B	17.0
ENSG00000185038	MROH2A	0.0
ENSG00000185040	SPDYE16	1.5
ENSG00000185043	CIB1	315.8
ENSG00000185046	ANKS1B	4.3
ENSG00000185049	NELFA	24.2
ENSG00000185052	SLC24A3	5.7
ENSG00000185053	SGCZ	0.0
ENSG00000185055	EFCAB10	1.0
ENSG00000185056	C5orf47	0.0
ENSG00000185069	KRT76	0.0
ENSG00000185070	FLRT2	0.6
ENSG00000185085	INTS5	10.1
ENSG00000185088	RPS27L	306.2
ENSG00000185090	MANEAL	0.9
ENSG00000185100	ADSS1	0.4
ENSG00000185101	ANO9	8.3
ENSG00000185104	FAF1	1.5
ENSG00000185105	MYADML2	0.0
ENSG00000185112	FAM43A	4.5
ENSG00000185115	NSMCE3	0.1
ENSG00000185122	HSF1	32.4
ENSG00000185127	C6orf120	5.7
ENSG00000185129	PURA	6.4
ENSG00000185130	H2BC13	4.4
ENSG00000185133	INPP5J	0.4
ENSG00000185149	NPY2R	0.0
ENSG00000185155	MIXL1	49.0
ENSG00000185156	MFSD6L	0.1
ENSG00000185158	LRRC37B	5.2
ENSG00000185163	DDX51	0.2
ENSG00000185164	NOMO2	22.9
ENSG00000185176	AQP12B	0.0
ENSG00000185177	ZNF479	0.3
ENSG00000185187	SIGIRR	123.8
ENSG00000185189	NRBP2	0.1
ENSG00000185198	PRSS57	5.9
ENSG00000185201	IFITM2	23257.9
ENSG00000185215	TNFAIP2	49.0
ENSG00000185219	ZNF445	1.0
ENSG00000185220	PGBD2	11.0
ENSG00000185222	TCEAL9	23.6
ENSG00000185231	MC2R	0.1
ENSG00000185236	RAB11B	101.0
ENSG00000185238	PRMT3	10.8
ENSG00000185245	GP1BA	7.0
ENSG00000185246	PRPF39	6.4
ENSG00000185247	MAGEA11	0.0
ENSG00000185250	PPIL6	1.5
ENSG00000185252	ZNF74	3.8
ENSG00000185261	KIAA0825	11.8
ENSG00000185262	UBALD2	29.3
ENSG00000185264	TEX33	0.0
ENSG00000185267	CDNF	1.6
ENSG00000185269	NOTUM	0.0
ENSG00000185271	KLHL33	5.8
ENSG00000185272	RBM11	1.2
ENSG00000185274	GALNT17	0.0
ENSG00000185278	ZBTB37	2.3
ENSG00000185290	NUPR2	5.2
ENSG00000185291	IL3RA	2669.0
ENSG00000185294	SPPL2C	0.0
ENSG00000185298	CCDC137	13.3
ENSG00000185303	SFTPA2	0.3
ENSG00000185304	RGPD2	9.8
ENSG00000185305	ARL15	3.7
ENSG00000185306	C12orf56	0.0
ENSG00000185313	SCN10A	0.0
ENSG00000185324	CDK10	20.4
ENSG00000185338	SOCS1	13.8
ENSG00000185339	TCN2	66.4
ENSG00000185340	GAS2L1	0.9
ENSG00000185344	ATP6V0A2	13.5
ENSG00000185345	PRKN	1.4
ENSG00000185347	TEDC1	2.4
ENSG00000185352	HS6ST3	0.0
ENSG00000185359	HGS	49.2
ENSG00000185361	TNFAIP8L1	7.0
ENSG00000185372	OR2V1	0.2
ENSG00000185379	RAD51D	9.2
ENSG00000185385	OR7A17	0.6
ENSG00000185386	MAPK11	0.1
ENSG00000185404	SP140L	32.5
ENSG00000185414	MRPL30	5.0
ENSG00000185418	TARS3	7.9
ENSG00000185420	SMYD3	27.5
ENSG00000185432	METTL7A	94.8
ENSG00000185436	IFNLR1	11.4
ENSG00000185437	SH3BGR	3.8
ENSG00000185442	FAM174B	8.9
ENSG00000185448	FAM47A	0.0
ENSG00000185453	ZSWIM9	0.2
ENSG00000185467	KPNA7	0.0
ENSG00000185475	TMEM179B	366.9
ENSG00000185477	GPRIN3	3.8
ENSG00000185479	KRT6B	0.0
ENSG00000185480	PARPBP	2.6
ENSG00000185482	STAC3	5.8
ENSG00000185483	ROR1	0.8
ENSG00000185499	MUC1	1.2
ENSG00000185504	FAAP100	3.2
ENSG00000185507	IRF7	597.5
ENSG00000185513	L3MBTL1	0.2
ENSG00000185515	BRCC3	37.1
ENSG00000185518	SV2B	0.1
ENSG00000185519	FAM131C	0.0
ENSG00000185522	LMNTD2	0.0
ENSG00000185523	SPATA45	1.6
ENSG00000185527	PDE6G	220.8
ENSG00000185532	PRKG1	7.3
ENSG00000185551	NR2F2	0.0
ENSG00000185559	DLK1	0.1
ENSG00000185561	TLCD2	3.3
ENSG00000185565	LSAMP	0.9
ENSG00000185567	AHNAK2	0.2
ENSG00000185585	OLFML2A	0.5
ENSG00000185591	SP1	6.9
ENSG00000185608	MRPL40	163.4
ENSG00000185610	DBX2	0.0
ENSG00000185614	INKA1	66.1
ENSG00000185615	PDIA2	0.0
ENSG00000185619	PCGF3	7.3
ENSG00000185621	LMLN	0.5
ENSG00000185624	P4HB	371.9
ENSG00000185627	PSMD13	286.2
ENSG00000185630	PBX1	0.8
ENSG00000185633	NDUFA4L2	0.9
ENSG00000185634	SHC4	0.5
ENSG00000185640	KRT79	0.0
ENSG00000185650	ZFP36L1	2922.0
ENSG00000185651	UBE2L3	86.3
ENSG00000185652	NTF3	0.0
ENSG00000185658	BRWD1	9.8
ENSG00000185662	SMIM23	0.0
ENSG00000185664	PMEL	0.5
ENSG00000185666	SYN3	3.2
ENSG00000185668	POU3F1	0.0
ENSG00000185669	SNAI3	48.6
ENSG00000185670	ZBTB3	9.4
ENSG00000185674	LYG2	1.1
ENSG00000185681	MORN5	0.0
ENSG00000185686	PRAME	0.0
ENSG00000185697	MYBL1	1.9
ENSG00000185716	MOSMO	1.0
ENSG00000185721	DRG1	53.8
ENSG00000185722	ANKFY1	7.4
ENSG00000185728	YTHDF3	47.5
ENSG00000185730	ZNF696	3.9
ENSG00000185736	ADARB2	4.7
ENSG00000185737	NRG3	0.0
ENSG00000185739	SRL	0.5
ENSG00000185742	C11orf87	0.0
ENSG00000185745	IFIT1	67.0
ENSG00000185753	CXorf38	25.3
ENSG00000185758	CLDN24	0.0
ENSG00000185760	KCNQ5	0.8
ENSG00000185761	ADAMTSL5	2.0
ENSG00000185774	KCNIP4	0.0
ENSG00000185775	SPATA31A6	0.0
ENSG00000185787	MORF4L1	318.7
ENSG00000185792	NLRP9	0.0
ENSG00000185798	WDR53	16.5
ENSG00000185800	DMWD	1.8
ENSG00000185803	SLC52A2	9.9
ENSG00000185808	PIGP	34.3
ENSG00000185811	IKZF1	46.9
ENSG00000185813	PCYT2	5.6
ENSG00000185818	NAT8L	0.9
ENSG00000185821	OR6C76	0.0
ENSG00000185823	NPAP1	0.2
ENSG00000185825	BCAP31	1110.5
ENSG00000185829	ARL17A	14.6
ENSG00000185838	GNB1L	17.1
ENSG00000185842	DNAH14	0.8
ENSG00000185860	CCDC190	0.0
ENSG00000185862	EVI2B	1371.1
ENSG00000185863	TMEM210	3.3
ENSG00000185864	NPIPB4	0.8
ENSG00000185869	ZNF829	1.5
ENSG00000185873	TMPRSS11B	0.3
ENSG00000185875	THNSL1	10.9
ENSG00000185880	TRIM69	4.3
ENSG00000185883	ATP6V0C	204.1
ENSG00000185885	IFITM1	4694.8
ENSG00000185888	PRSS38	0.4
ENSG00000185894	BPY2C	0.0
ENSG00000185896	LAMP1	9.5
ENSG00000185897	FFAR3	2.8
ENSG00000185899	TAS2R60	0.1
ENSG00000185900	POMK	2.8
ENSG00000185905	C16orf54	558.6
ENSG00000185909	KLHDC8B	28.8
ENSG00000185915	KLHL34	0.6
ENSG00000185917	SETD4	16.3
ENSG00000185920	PTCH1	6.2
ENSG00000185924	RTN4RL1	0.0
ENSG00000185926	OR4C46	0.0
ENSG00000185933	CALHM1	0.3
ENSG00000185940	KRTAP5-5	0.0
ENSG00000185942	NKAIN3	0.9
ENSG00000185946	RNPC3	253.9
ENSG00000185947	ZNF267	75.8
ENSG00000185950	IRS2	3.3
ENSG00000185955	SPACDR	0.6
ENSG00000185958	FAM186A	0.5
ENSG00000185960	SHOX	5.1
ENSG00000185962	LCE3A	0.8
ENSG00000185963	BICD2	7.5
ENSG00000185966	LCE3E	0.0
ENSG00000185972	CCIN	0.2
ENSG00000185973	TMLHE	21.6
ENSG00000185974	GRK1	0.0
ENSG00000185982	DEFB128	0.0
ENSG00000185985	SLITRK2	0.1
ENSG00000185988	PLK5	0.8
ENSG00000185989	RASA3	19.2
ENSG00000186001	LRCH3	39.0
ENSG00000186007	LEMD1	0.2
ENSG00000186009	ATP4B	0.0
ENSG00000186010	NDUFA13	2094.4
ENSG00000186017	ZNF566	5.0
ENSG00000186020	ZNF529	4.7
ENSG00000186026	ZNF284	3.7
ENSG00000186038	HTR3E	0.0
ENSG00000186047	DLEU7	0.2
ENSG00000186049	KRT73	8.9
ENSG00000186051	TAL2	7.3
ENSG00000186063	AIDA	14.3
ENSG00000186073	CDIN1	5.2
ENSG00000186074	CD300LF	234.8
ENSG00000186075	ZPBP2	0.4
ENSG00000186081	KRT5	32.6
ENSG00000186086	NBPF6	0.0
ENSG00000186088	GSAP	16.2
ENSG00000186090	HTR3D	0.0
ENSG00000186092	OR4F5	0.0
ENSG00000186094	AGBL4	0.1
ENSG00000186103	ARGFX	1.6
ENSG00000186104	CYP2R1	4.7
ENSG00000186105	LRRC70	0.7
ENSG00000186106	ANKRD46	17.5
ENSG00000186111	PIP5K1C	1.0
ENSG00000186113	OR5D14	0.0
ENSG00000186115	CYP4F2	8.1
ENSG00000186118	TEX38	0.6
ENSG00000186119	OR5D18	0.0
ENSG00000186130	ZBTB6	10.7
ENSG00000186132	C2orf76	37.5
ENSG00000186136	TAS2R42	0.0
ENSG00000186141	POLR3C	47.3
ENSG00000186143	PRR30	0.0
ENSG00000186146	DEFB131A	0.1
ENSG00000186150	UBL4B	0.0
ENSG00000186153	WWOX	13.2
ENSG00000186160	CYP4Z1	0.0
ENSG00000186166	CENATAC	5.8
ENSG00000186174	BCL9L	0.4
ENSG00000186184	POLR1D	179.6
ENSG00000186185	KIF18B	0.2
ENSG00000186187	ZNRF1	2.5
ENSG00000186188	FFAR4	0.9
ENSG00000186190	BPIFB3	0.1
ENSG00000186191	BPIFB4	0.0
ENSG00000186193	SAPCD2	0.2
ENSG00000186197	EDARADD	49.4
ENSG00000186198	SLC51B	0.0
ENSG00000186204	CYP4F12	14.9
ENSG00000186205	MTARC1	46.9
ENSG00000186207	LCE5A	0.1
ENSG00000186212	SOWAHB	0.0
ENSG00000186222	BLOC1S4	14.0
ENSG00000186226	LCE1E	0.0
ENSG00000186230	ZNF749	1.2
ENSG00000186231	KLHL32	2.6
ENSG00000186260	MRTFB	3.7
ENSG00000186265	BTLA	96.8
ENSG00000186272	ZNF17	6.4
ENSG00000186280	KDM4D	2.2
ENSG00000186281	GPAT2	4.1
ENSG00000186283	TOR3A	98.2
ENSG00000186288	PABPC1L2A	0.0
ENSG00000186297	GABRA5	0.0
ENSG00000186298	PPP1CC	54.8
ENSG00000186300	ZNF555	9.7
ENSG00000186306	OR10T2	0.0
ENSG00000186310	NAP1L3	4.1
ENSG00000186314	PRELID2	24.4
ENSG00000186318	BACE1	0.1
ENSG00000186326	RGS9BP	0.2
ENSG00000186329	TMEM212	3.0
ENSG00000186334	SLC36A3	0.0
ENSG00000186335	SLC36A2	1.1
ENSG00000186340	THBS2	0.0
ENSG00000186350	RXRA	19.6
ENSG00000186352	ANKRD37	8.4
ENSG00000186364	NUDT17	26.6
ENSG00000186367	MINAR2	1.0
ENSG00000186376	ZNF75D	3.4
ENSG00000186377	CYP4X1	0.0
ENSG00000186393	KRT26	3.4
ENSG00000186395	KRT10	12.8
ENSG00000186399	GOLGA8R	0.0
ENSG00000186407	CD300E	149.1
ENSG00000186409	CCDC30	5.8
ENSG00000186416	NKRF	2.1
ENSG00000186417	GLDN	0.3
ENSG00000186431	FCAR	4.1
ENSG00000186432	KPNA4	7.6
ENSG00000186439	TRDN	0.9
ENSG00000186440	OR6P1	0.0
ENSG00000186442	KRT3	0.0
ENSG00000186446	ZNF501	1.0
ENSG00000186448	ZNF197	4.7
ENSG00000186451	SPATA12	0.0
ENSG00000186452	TMPRSS12	0.2
ENSG00000186453	FAM228A	0.3
ENSG00000186458	DEFB132	0.0
ENSG00000186462	NAP1L2	1.3
ENSG00000186468	RPS23	2818.4
ENSG00000186469	GNG2	378.0
ENSG00000186470	BTN3A2	128.6
ENSG00000186471	AKAP14	0.0
ENSG00000186472	PCLO	0.0
ENSG00000186474	KLK12	0.0
ENSG00000186479	RGS7BP	0.0
ENSG00000186480	INSIG1	503.5
ENSG00000186487	MYT1L	0.4
ENSG00000186496	ZNF396	8.8
ENSG00000186501	TMEM222	56.5
ENSG00000186509	OR9Q1	0.0
ENSG00000186510	CLCNKA	0.0
ENSG00000186513	OR9Q2	0.0
ENSG00000186517	ARHGAP30	48.6
ENSG00000186522	SEPTIN10	3.6
ENSG00000186523	FAM86B1	1.3
ENSG00000186526	CYP4F8	0.0
ENSG00000186529	CYP4F3	84.2
ENSG00000186532	SMYD4	12.0
ENSG00000186562	DEFB105A	2.9
ENSG00000186564	FOXD2	0.8
ENSG00000186566	GPATCH8	13.8
ENSG00000186567	CEACAM19	0.3
ENSG00000186572	DEFB107A	0.0
ENSG00000186575	NF2	21.1
ENSG00000186577	SMIM29	414.0
ENSG00000186579	DEFB106A	0.0
ENSG00000186583	SPATC1	0.2
ENSG00000186591	UBE2H	4.8
ENSG00000186599	DEFB105B	0.0
ENSG00000186603	HPDL	0.6
ENSG00000186625	KATNA1	40.2
ENSG00000186628	FSD2	0.4
ENSG00000186635	ARAP1	51.5
ENSG00000186638	KIF24	3.0
ENSG00000186642	PDE2A	7.3
ENSG00000186645	SPDYE17	0.1
ENSG00000186648	CARMIL3	0.0
ENSG00000186652	PRG2	7.3
ENSG00000186654	PRR5	28.6
ENSG00000186660	ZFP91	2.0
ENSG00000186665	C17orf58	8.9
ENSG00000186666	BCDIN3D	6.9
ENSG00000186675	MAGEE2	0.0
ENSG00000186684	CYP27C1	0.5
ENSG00000186687	LYRM7	22.6
ENSG00000186710	CFAP73	0.1
ENSG00000186714	CCDC73	0.3
ENSG00000186716	BCR	3.1
ENSG00000186723	OR10H1	0.7
ENSG00000186732	MPPED1	0.2
ENSG00000186765	FSCN2	0.0
ENSG00000186766	FOXI2	0.0
ENSG00000186767	SPIN4	2.6
ENSG00000186777	ZNF732	0.1
ENSG00000186787	SPIN2B	16.9
ENSG00000186788	SPATA31D3	0.0
ENSG00000186790	FOXE3	0.0
ENSG00000186792	HYAL3	54.7
ENSG00000186795	KCNK18	0.0
ENSG00000186803	IFNA10	0.0
ENSG00000186806	VSIG10L	0.0
ENSG00000186810	CXCR3	307.2
ENSG00000186812	ZNF397	11.3
ENSG00000186814	ZSCAN30	3.3
ENSG00000186815	TPCN1	14.7
ENSG00000186818	LILRB4	37.8
ENSG00000186827	TNFRSF4	31.0
ENSG00000186832	KRT16	0.0
ENSG00000186834	HEXIM1	16.3
ENSG00000186838	SELENOV	0.0
ENSG00000186844	LCE1A	0.0
ENSG00000186847	KRT14	0.0
ENSG00000186854	TRABD2A	72.1
ENSG00000186860	KRTAP17-1	0.1
ENSG00000186862	PDZD7	1.6
ENSG00000186866	POFUT2	0.8
ENSG00000186867	QRFPR	1.4
ENSG00000186868	MAPT	1.7
ENSG00000186871	ERCC6L	1.7
ENSG00000186881	OR13F1	0.0
ENSG00000186886	OR5D3P	0.0
ENSG00000186889	TMEM17	1.9
ENSG00000186891	TNFRSF18	184.9
ENSG00000186895	FGF3	0.0
ENSG00000186897	C1QL4	0.0
ENSG00000186907	RTN4RL2	1.0
ENSG00000186908	ZDHHC17	17.1
ENSG00000186910	SERPINA11	0.0
ENSG00000186912	P2RY4	0.0
ENSG00000186918	ZNF395	13.8
ENSG00000186919	ZACN	0.0
ENSG00000186924	KRTAP22-1	0.0
ENSG00000186925	KRTAP19-6	0.0
ENSG00000186930	KRTAP6-2	0.0
ENSG00000186943	OR13C8	0.1
ENSG00000186951	PPARA	9.8
ENSG00000186952	TMEM232	0.1
ENSG00000186965	KRTAP19-2	0.0
ENSG00000186967	KRTAP19-4	0.0
ENSG00000186970	KRTAP15-1	0.0
ENSG00000186971	KRTAP13-4	0.0
ENSG00000186973	FAM183A	0.0
ENSG00000186976	EFCAB6	0.1
ENSG00000186977	KRTAP19-5	0.0
ENSG00000186980	KRTAP23-1	0.0
ENSG00000186994	KANK3	1.2
ENSG00000186998	EMID1	0.4
ENSG00000187003	ACTL7A	0.0
ENSG00000187005	KRTAP21-1	0.0
ENSG00000187010	RHD	6.0
ENSG00000187017	ESPN	0.8
ENSG00000187021	PNLIPRP1	0.0
ENSG00000187024	PTRH1	69.5
ENSG00000187026	KRTAP21-2	0.0
ENSG00000187033	SAMD7	0.0
ENSG00000187037	GPR141	11.1
ENSG00000187045	TMPRSS6	0.1
ENSG00000187048	CYP4A11	0.0
ENSG00000187049	TMEM216	232.7
ENSG00000187051	RPS19BP1	193.8
ENSG00000187054	TMPRSS11A	0.0
ENSG00000187066	TMEM262	0.2
ENSG00000187068	C3orf70	0.5
ENSG00000187079	TEAD1	0.0
ENSG00000187080	OR2AK2	0.0
ENSG00000187082	DEFB106B	0.0
ENSG00000187091	PLCD1	16.9
ENSG00000187094	CCK	0.0
ENSG00000187097	ENTPD5	18.4
ENSG00000187098	MITF	10.3
ENSG00000187105	HEATR4	0.5
ENSG00000187109	NAP1L1	736.2
ENSG00000187116	LILRA5	312.7
ENSG00000187118	CMC1	162.6
ENSG00000187122	SLIT1	0.2
ENSG00000187123	LYPD6	0.0
ENSG00000187134	AKR1C1	1.5
ENSG00000187135	VSTM2B	0.1
ENSG00000187140	FOXD3	0.0
ENSG00000187144	SPATA21	1.7
ENSG00000187147	RNF220	2.5
ENSG00000187151	ANGPTL5	0.1
ENSG00000187164	SHTN1	19.8
ENSG00000187166	H1-7	0.1
ENSG00000187170	LCE4A	0.0
ENSG00000187173	LCE2A	0.0
ENSG00000187175	KRTAP12-1	0.0
ENSG00000187180	LCE2C	0.0
ENSG00000187186	ENSG00000187186	18.3
ENSG00000187187	ZNF546	1.3
ENSG00000187189	TSPYL4	4.1
ENSG00000187191	DAZ3	0.0
ENSG00000187193	MT1X	98.8
ENSG00000187210	GCNT1	21.7
ENSG00000187223	LCE2D	0.0
ENSG00000187231	SESTD1	1.6
ENSG00000187238	LCE3B	0.0
ENSG00000187239	FNBP1	12.8
ENSG00000187240	DYNC2H1	0.7
ENSG00000187242	KRT12	0.0
ENSG00000187243	MAGED4B	4.6
ENSG00000187244	BCAM	0.0
ENSG00000187257	RSBN1L	54.6
ENSG00000187258	NPSR1	0.0
ENSG00000187260	WDR86	0.2
ENSG00000187266	EPOR	10.2
ENSG00000187268	FAM9C	0.7
ENSG00000187272	KRTAP9-8	0.0
ENSG00000187288	CIDEC	0.4
ENSG00000187323	DCC	0.0
ENSG00000187325	TAF9B	17.7
ENSG00000187372	PCDHB13	2.9
ENSG00000187391	MAGI2	0.8
ENSG00000187398	LUZP2	0.2
ENSG00000187416	LHFPL3	0.0
ENSG00000187446	CHP1	274.6
ENSG00000187474	FPR3	6.7
ENSG00000187475	H1-6	1.3
ENSG00000187479	C11orf96	0.0
ENSG00000187486	KCNJ11	0.1
ENSG00000187492	CDHR4	3.9
ENSG00000187498	COL4A1	0.3
ENSG00000187510	PLEKHG7	1.8
ENSG00000187513	GJA4	0.1
ENSG00000187514	PTMA	4654.5
ENSG00000187516	H2AP	0.0
ENSG00000187522	HSPA14	20.4
ENSG00000187527	ATP13A5	1.0
ENSG00000187531	SIRT7	22.3
ENSG00000187533	PRR27	0.3
ENSG00000187535	IFT140	3.7
ENSG00000187537	POTEG	18.0
ENSG00000187545	PRAMEF10	0.0
ENSG00000187546	AGMO	1.4
ENSG00000187550	SBK2	0.8
ENSG00000187553	CYP26C1	0.0
ENSG00000187554	TLR5	30.8
ENSG00000187555	USP7	6.5
ENSG00000187556	NANOS3	0.0
ENSG00000187559	FOXD4L3	0.0
ENSG00000187566	NHLRC1	4.9
ENSG00000187569	DPPA3	0.5
ENSG00000187581	COX8C	0.0
ENSG00000187583	PLEKHN1	0.5
ENSG00000187595	ZNF385C	1.3
ENSG00000187601	MAGEH1	52.2
ENSG00000187605	TET3	0.4
ENSG00000187607	ZNF286A	10.8
ENSG00000187608	ISG15	874.0
ENSG00000187609	EXD3	11.1
ENSG00000187612	OR5W2	0.0
ENSG00000187616	MYMK	0.0
ENSG00000187624	C17orf97	0.5
ENSG00000187626	ZKSCAN4	4.2
ENSG00000187627	RGPD1	0.4
ENSG00000187630	DHRS4L2	53.9
ENSG00000187634	SAMD11	1.3
ENSG00000187642	PERM1	0.0
ENSG00000187650	VMAC	6.6
ENSG00000187658	C5orf52	0.0
ENSG00000187664	HAPLN4	0.5
ENSG00000187672	ERC2	0.0
ENSG00000187676	B3GLCT	3.5
ENSG00000187678	SPRY4	0.0
ENSG00000187682	ERAS	0.0
ENSG00000187688	TRPV2	63.6
ENSG00000187689	AMTN	0.0
ENSG00000187690	EZHIP	0.1
ENSG00000187699	C2orf88	16.5
ENSG00000187701	OR2T27	0.0
ENSG00000187713	TMEM203	8.7
ENSG00000187714	SLC18A3	0.0
ENSG00000187715	KBTBD12	0.7
ENSG00000187720	THSD4	0.0
ENSG00000187726	DNAJB13	0.7
ENSG00000187730	GABRD	0.1
ENSG00000187733	AMY1C	0.0
ENSG00000187735	TCEA1	215.2
ENSG00000187736	NHEJ1	19.3
ENSG00000187741	FANCA	9.8
ENSG00000187742	SECISBP2	23.1
ENSG00000187747	OR52B6	0.0
ENSG00000187753	C9orf153	1.6
ENSG00000187754	SSX7	0.1
ENSG00000187758	ADH1A	0.0
ENSG00000187764	SEMA4D	38.2
ENSG00000187766	KRTAP10-8	0.0
ENSG00000187772	LIN28B	0.3
ENSG00000187773	DIPK1C	0.0
ENSG00000187775	DNAH17	0.0
ENSG00000187778	MCRS1	96.8
ENSG00000187783	TMEM72	0.0
ENSG00000187790	FANCM	5.6
ENSG00000187791	FAM205C	0.0
ENSG00000187792	ZNF70	1.7
ENSG00000187796	CARD9	56.3
ENSG00000187800	PEAR1	0.4
ENSG00000187801	ZFP69B	1.5
ENSG00000187806	TMEM202	0.0
ENSG00000187808	SOWAHD	11.8
ENSG00000187815	ZFP69	1.9
ENSG00000187821	HELT	0.0
ENSG00000187823	RTL4	0.4
ENSG00000187824	TMEM220	9.0
ENSG00000187833	C2orf78	0.0
ENSG00000187837	H1-2	460.0
ENSG00000187838	PLSCR3	83.7
ENSG00000187840	EIF4EBP1	417.4
ENSG00000187848	P2RX2	0.1
ENSG00000187855	ASCL4	0.5
ENSG00000187857	OR6C75	0.0
ENSG00000187860	CCDC157	2.8
ENSG00000187862	TTC24	12.4
ENSG00000187866	PABIR1	3.6
ENSG00000187867	PALM3	0.1
ENSG00000187871	GFRAL	0.2
ENSG00000187889	FYB2	0.0
ENSG00000187902	SHISA7	0.0
ENSG00000187905	LRRC74B	0.8
ENSG00000187908	DMBT1	0.0
ENSG00000187912	CLEC17A	43.0
ENSG00000187918	OR51I2	0.1
